,ГОСТ,Размер,Наименование,Компания,Город,Тип_продукции,Размер_A,Типоразмер,Марка,Примечание_для_размера,Размер_B,Толщина,Диапазон_min,Диапазон_max,Размер_C,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
16600,ГОСТ 8240-97,22П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,22.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,True,,
16601,ГОСТ 8240-97,8П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,8.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,70560.0,>10т
16602,ГОСТ 8240-97,18П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,18.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,67980.0,>10т
16603,ГОСТ 8240-97,20П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,20.0,,П,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,129440.0,>10т
16604,ГОСТ 8240-97,20У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,20.0,,У,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,129440.0,>10т
16605,ГОСТ 8240-97,22П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,22.0,,П,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,121280.0,>10т
16606,ГОСТ 8240-97,22У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,22.0,,У,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,124340.0,>10т
16607,ГОСТ 8240-97,22П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,22.0,,П,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,131990.0,>10т
16608,ГОСТ 8240-97,22У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,22.0,,У,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,136070.0,>10т
16609,ГОСТ 8240-97,24П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,24.0,,П,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,121280.0,>10т
16610,ГОСТ 8240-97,24У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,24.0,,У,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,120770.0,>10т
16611,GB/T 706-16,40У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,40.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,не указан,,0,р./т,True,,
16612,ГОСТ 8240-97,40У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,40.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,True,,
16613,ГОСТ 8240-97,40П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,40.0,,П,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,186950.0,>10т
16614,ГОСТ 8240-97,40П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,40.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,True,,
16615,ГОСТ 8240-97,30У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,30.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,True,,
16616,ГОСТ 8240-97,30П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,30.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,127820.0,>10т
16617,ГОСТ 8240-97,30У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,30.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,133750.0,>10т
16618,ГОСТ 8240-97,30П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,30.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,True,,
16619,ГОСТ 8240-97,27У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,27.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,133690.0,>10т
16620,ГОСТ 8240-97,24У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,24.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,True,,
16621,ГОСТ 8240-97,24П,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,24.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс,0,ГОСТ,8240,0,р./т,False,124150.0,>10т
16622,ГОСТ 8240-97,24П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,24.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,True,,
16623,ГОСТ 8240-97,40П,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,40.0,,П,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,192800.0,>10т
16624,ГОСТ 8240-97,27У,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,27.0,,У,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,135800.0,>10т
16625,ГОСТ 8240-97,30У,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,30.0,,У,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,144250.0,>10т
16626,ГОСТ 8240-97,10У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,10.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,71590.0,>10т
16627,ГОСТ 8240-97,10П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,10.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,71590.0,>10т
16628,ГОСТ 8240-97,18У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,18.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,67980.0,>10т
16629,ГОСТ 8240-97,18П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,18.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,True,,
16630,ГОСТ 8240-97,10У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,10.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,61290.0,>10т
16631,ГОСТ 8240-97,24П,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,24.0,,П,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,132600.0,>10т
16632,ГОСТ 8240-97,20П,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,20.0,,П,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,132600.0,>10т
16633,ГОСТ 8240-97,20У,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,20.0,,У,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,132600.0,>10т
16634,ГОСТ 8240-97,5П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,5.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,74680.0,>10т
16635,ГОСТ 8240-97,5У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,5.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,70560.0,>10т
16636,ГОСТ 8240-97,6.5П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,6.5,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,72620.0,>10т
16637,ГОСТ 8240-97,6.5У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,6.5,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,66440.0,>10т
16638,ГОСТ 8240-97,6.5У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,6.5,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,True,,
16639,ГОСТ 8240-97,8П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,8.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,62320.0,>10т
16640,ГОСТ 8240-97,8У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,8.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,63040.0,>10т
16641,ГОСТ 8240-97,12П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,12.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,65920.0,>10т
16642,ГОСТ 8240-97,40П,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,40.0,,П,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,184800.0,>10т
16643,ГОСТ 8240-97,12У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,12.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,66640.0,>10т
16644,ГОСТ 8240-97,12У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,12.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,74160.0,>10т
16645,ГОСТ 8240-97,30У,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,30.0,,У,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,135800.0,>10т
16646,ГОСТ 8240-97,30П,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,30.0,,П,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,135800.0,>10т
16647,ГОСТ 8240-97,27У,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,27.0,,У,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,144250.0,>10т
16648,ГОСТ 8240-97,8У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,8.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,70560.0,>10т
16649,ГОСТ 8240-97,24У,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,24.0,,У,,,,,,,12.0,12.0,,,Сталь,с345,0,ГОСТ,8240,0,р./т,False,132600.0,>10т
16650,ГОСТ 8240-97,16У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,16.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,74160.0,>10т
16651,ГОСТ 8240-97,16П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,16.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,74160.0,>10т
16652,ГОСТ 8240-97,16У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,16.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,65920.0,>10т
16653,ГОСТ 8240-97,16П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,16.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,65920.0,>10т
16654,ГОСТ 8240-97,14У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,14.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,74160.0,>10т
16655,ГОСТ 8240-97,14П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,14.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,74160.0,>10т
16656,ГОСТ 8240-97,14У,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,14.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,66640.0,>10т
16657,ГОСТ 8240-97,24У,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,24.0,,У,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,132600.0,>10т
16658,ГОСТ 8240-97,14П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,14.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,65920.0,>10т
16659,ГОСТ 8240-97,20У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,20.0,,У,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,121280.0,>10т
16660,ГОСТ 8240-97,12П,Швеллер,Сталепромышленная компания,Ижевск,Уголок/Полоса,12.0,,П,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,74160.0,>10т
16661,ГОСТ 8240-97,20П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,20.0,,П,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,121280.0,>10т
16662,ГОСТ 8240-97,20П,Швеллер,Сталепромышленная компания,Иркутск,Уголок/Полоса,20.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,124150.0,>10т
16663,ГОСТ 8240-97,18П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,18.0,,П,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,80480.0,>10т
16664,ГОСТ 8240-97,8П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,8.0,,П,,,,,,,6.0,6.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,64160.0,>10т
16665,ГОСТ 8240-97,8У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,8.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,62630.0,>10т
16666,ГОСТ 8240-97,8П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,8.0,,П,,,,,,,6.0,6.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,72320.0,>10т
16667,ГОСТ 8240-97,8П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,8.0,,П,,,,,,,12.0,12.0,,,Сталь,с345,0,ГОСТ,8240,0,р./т,False,72320.0,>10т
16668,ГОСТ 8240-97,8У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,8.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,71300.0,>10т
16669,ГОСТ 8240-97,10П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,10.0,,П,,,,,,,6.0,6.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,61610.0,>10т
16670,ГОСТ 8240-97,10П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,10.0,,П,,,,,,,12.0,12.0,,,Сталь,с255,0,ГОСТ,8240,0,р./т,False,61610.0,>10т
16671,ГОСТ 8240-97,8П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,8.0,,П,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,64160.0,>10т
16672,ГОСТ 8240-97,10У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,10.0,,У,,,,,,,12.0,12.0,,,Сталь,3пс5,0,ГОСТ,8240,0,р./т,False,61610.0,>10т
16673,ГОСТ 8240-97,10П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,10.0,,П,,,,,,,6.0,6.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,71300.0,>10т
16674,ГОСТ 8240-97,10У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,10.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,ГОСТ,8240,0,р./т,False,69770.0,>10т
16675,ГОСТ 8240-97,40П,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,40.0,,П,,,,,,,12.0,12.0,,,Сталь,с355,0,ГОСТ,8240,0,р./т,False,244700.0,>10т
16676,GB/T 706-16,40У,Швеллер,Сталепромышленная компания,Екатеринбург,Уголок/Полоса,40.0,,У,,,,,,,12.0,12.0,,,Сталь,09г2с,0,не указан,,0,р./т,False,244700.0,>10т
