,Наименование,Размер,ГОСТ,Компания,Город,Тип_продукции,Размер_A,Размер_B,Типоразмер,Марка,Минимальная_длина,Максимальная_длина,Упаковка,Примечание_для_цены,Тип_материала,Основная_марка,Свариваемость,Тип_стандарта,Номер_стандарта,Год_стандарта,Категория_цены,Звоните,Цена,Условие_цены
134,Труба ВГП,80х4,ГОСТ 3262-75,Новосталь-Маркет,Москва,Профиль ГОСТ/СТО,,,80.0,Х4,10.0,10.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,61200.0,
135,Труба ВГП,25х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,25.0,2.8,,,10.0,10.0,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,66300.0,
136,Труба ВГП,25х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,25.0,3.2,,,,,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,66300.0,
137,Труба ВГП,32х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,32.0,2.8,,,6.0,6.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,64770.0,
138,Труба ВГП,32х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,32.0,3.2,,,10.0,10.0,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,65790.0,
139,Труба ВГП,32х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,32.0,2.8,,,10.0,10.0,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,66300.0,
140,Труба ВГП,20х2.5,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,20.0,2.5,,,,,,,Сталь,ст20,0,ГОСТ,3262,0,р./т,False,62000.0,
141,Труба ВГП,20х2.8,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,20.0,2.8,,,,,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,65000.0,
142,Труба ВГП,15х2.8,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,15.0,2.8,,,6.0,6.0,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,69000.0,
143,Труба ВГП,25х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,25.0,3.2,,,10.0,10.0,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,65790.0,
144,Труба ВГП,25х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,25.0,3.2,,,6.0,6.0,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,64260.0,
145,Труба ВГП,25х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,25.0,2.8,,,6.0,6.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,62220.0,
146,Труба ВГП,32х3.2,ГОСТ 3262-75,Сталепромышленная компания,Владивосток,Габарит,32.0,3.2,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,73000.0,>10т
147,Труба ВГП,40х3.5,ГОСТ 3262-75,Сталепромышленная компания,Владивосток,Габарит,40.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,73000.0,>10т
148,Труба ВГП,20х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,20.0,3.2,,,,,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,64362.0,
149,Труба ВГП,65х4,ГОСТ 3262-75,Новосталь-Маркет,Москва,Профиль ГОСТ/СТО,,,65.0,Х4,12.0,12.0,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,61914.0,
150,Труба ВГП,50х3,ГОСТ 3262-75,Новосталь-Маркет,Москва,Профиль ГОСТ/СТО,,,50.0,Х3,6.0,6.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,60588.0,
151,Труба ВГП,50х3.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,50.0,3.5,,,6.0,6.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,64260.0,
152,Труба ВГП,50х3.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,50.0,3.5,,,10.0,10.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,66300.0,
153,Труба ВГП,50х3.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,50.0,3.5,,,,,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,64260.0,
154,Труба ВГП,20х2.8,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,20.0,2.8,,,,,,,Сталь,ст20,0,ГОСТ,3262,0,р./т,False,67000.0,
155,Труба ВГП,25х2.8,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,25.0,2.8,,,,,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,65000.0,
156,Труба ВГП,15х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,15.0,2.8,,,,,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,67728.0,
157,Труба ВГП,15х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,15.0,3.2,,,,,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,63240.0,
158,Труба ВГП,15х2.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,15.0,2.5,,,10.0,10.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,65280.0,
159,Труба ВГП,15х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,15.0,2.8,,,10.0,10.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,68850.0,
160,Труба ВГП,15х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,15.0,2.8,,,6.0,6.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,67728.0,
161,Труба ВГП,20х2.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,20.0,2.5,,,,,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,63444.0,
162,Труба ВГП,20х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,20.0,2.8,,,10.0,10.0,,,Сталь,1,0,ГОСТ,3262,0,р./т,False,66810.0,
163,Труба ВГП,25х3.2,ГОСТ 3262-75,Сталепромышленная компания,Владивосток,Габарит,25.0,3.2,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,73000.0,>10т
164,Труба ВГП,25х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,25.0,3.2,,,12.0,12.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,66300.0,
165,Труба ВГП,20х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,20.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,64260.0,
166,Труба ВГП,20х2.8,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,20.0,2.8,,,6.0,6.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,64260.0,
167,Труба ВГП,15х2.8,ГОСТ 3262-75,Сталепромышленная компания,Владивосток,Габарит,15.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,73000.0,>10т
168,Труба ВГП,20х2.8,ГОСТ 3262-75,Сталепромышленная компания,Владивосток,Габарит,20.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,73000.0,>10т
169,Труба ВГП,25х3.2,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,25.0,3.2,,,,,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,65000.0,
170,Труба ВГП,25х3.2,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,25.0,3.2,,,,,,,Сталь,ст20,0,ГОСТ,3262,0,р./т,False,65000.0,
171,Труба ВГП,32х2.8,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,32.0,2.8,,,,,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,65000.0,
172,Труба ВГП,32х3.2,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,32.0,3.2,,,,,,,Сталь,ст10,0,ГОСТ,3262,0,р./т,False,67000.0,
173,Труба ВГП,40х3.5,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,40.0,3.5,,,6.0,6.0,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,65000.0,
174,Труба ВГП,50х3,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,50.0,Х3,,,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,65000.0,
175,Труба ВГП,25х2.8,ГОСТ 3262-75,Сталепромышленная компания,Владивосток,Габарит,25.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,73000.0,>10т
176,Труба ВГП,20х2.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,20.0,2.5,,,10.0,10.0,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,65280.0,
177,Труба ВГП  ТУ,25х3.2,,Сталепромышленная компания,Благовещенск,Габарит,25.0,3.2,,,,,,,Не указан,не указан,0,не указан,,0,р./т,False,62500.0,>10т
178,Труба ВГП  ТУ,25х3.2,,Сталепромышленная компания,Владивосток,Габарит,25.0,3.2,,,,,,,Не указан,не указан,0,не указан,,0,р./т,False,53000.0,>10т
179,Труба ВГП оцинк.,50х3.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,50.0,3.5,,,6.0,6.0,,,Сталь,2пс,0,ГОСТ,3262,0,р./т,False,103224.0,
180,Труба ВГП оцинк.,65х4,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Профиль ГОСТ/СТО,,,65.0,Х4,,,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,102000.0,
181,Труба ВГП оцинк.,50х3.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,50.0,3.5,,,,,,,Сталь,2пс,0,ГОСТ,3262,0,р./т,False,99756.0,
182,Труба ВГП оцинк.,40х3.5,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,40.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,102290.0,>10т
183,Труба ВГП оцинк.,32х3.5,,Сталепромышленная компания,Ижевск,Габарит,32.0,3.5,,,,,,,Не указан,не указан,0,не указан,,0,р./т,True,,
184,Труба ВГП оцинк.,32х3.2,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,32.0,3.2,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,102290.0,>10т
185,Труба ВГП оцинк.,25х3.2,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,25.0,3.2,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,102820.0,>10т
186,Труба ВГП оцинк.,25х2.8,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,25.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,102820.0,>10т
187,Труба ВГП оцинк.,20х2.8,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,20.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,103350.0,>10т
188,Труба ВГП оцинк.,15х2.8,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,15.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,103880.0,>10т
189,Труба ВГП оцинк.,20х2.8,ГОСТ 3262-75,ТрастИнвестСтрой,Москва,Габарит,20.0,2.8,,,,,,,Сталь,ст3,0,ГОСТ,3262,0,р./т,False,98000.0,
190,Труба ВГП оцинк.,50х3.5,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,50.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,102290.0,>10т
191,Труба ВГП оцинк.,15х2.5,ГОСТ 3262-75,Сталепромышленная компания,Ижевск,Габарит,15.0,2.5,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,True,,
192,Труба ВГП оцинк.,20х2.8,ГОСТ 3262-75,Сталепромышленная компания,Екатеринбург,Габарит,20.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,119750.0,>10т
193,Труба ВГП оцинк.,50х3.5,ГОСТ 3262-75,Сталепромышленная компания,Барнаул,Габарит,50.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,96100.0,>10т
194,Труба ВГП оцинк.,32х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,32.0,3.2,,,,,,,Сталь,2пс,0,ГОСТ,3262,0,р./т,False,101694.0,
195,Труба ВГП оцинк.,32х3.2,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,32.0,3.2,,,6.0,6.0,,,Сталь,2пс,0,ГОСТ,3262,0,р./т,False,101694.0,
196,Труба ВГП оцинк.,40х3.5,ГОСТ 3262-75,Новосталь-Маркет,Москва,Габарит,40.0,3.5,,,,,,,Сталь,2пс,0,ГОСТ,3262,0,р./т,False,96186.0,
197,Труба ВГП оцинк.,15х2.8,ГОСТ 3262-75,Сталепромышленная компания,Владивосток,Габарит,15.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,113720.0,>10т
198,Труба ВГП оцинк.,40х3,ГОСТ 3262-75,Новосталь-Маркет,Москва,Профиль ГОСТ/СТО,,,40.0,Х3,,,,,Сталь,2пс,0,ГОСТ,3262,0,р./т,False,98124.0,
199,Труба ВГП оцинк.,50х3,ГОСТ 3262-75,Новосталь-Маркет,Москва,Профиль ГОСТ/СТО,,,50.0,Х3,,,,,Сталь,2пс,0,ГОСТ,3262,0,р./т,False,96900.0,
200,Труба ВГП оцинк.,50х3.5,ГОСТ 3262-75,Сталепромышленная компания,Кемерово,Габарит,50.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,92600.0,>10т
201,Труба ВГП оцинк.,40х3.5,ГОСТ 3262-75,Сталепромышленная компания,Кемерово,Габарит,40.0,3.5,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,92600.0,>10т
202,Труба ВГП оцинк.,32х3.2,ГОСТ 3262-75,Сталепромышленная компания,Кемерово,Габарит,32.0,3.2,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,98700.0,>10т
203,Труба ВГП оцинк.,15х2.8,ГОСТ 3262-75,Сталепромышленная компания,Кемерово,Габарит,15.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,108900.0,>10т
204,Труба ВГП оцинк.,15х2.8,ГОСТ 3262-75,Сталепромышленная компания,Абакан,Габарит,15.0,2.8,,,,,,,Не указан,не указан,0,ГОСТ,3262,0,р./т,False,114990.0,>10т
